State,City,population,violent_crime,murder_and_manslaughter,rape,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,arson,,
,Little Flock,"3,179",0,0,0,0,0,18,9,8,1,0,,
,Little Rock,"184,594","2,987",51,123,"1,022","1,791","16,112","3,932","10,915","1,265",93,,
,Lonoke,"4,651",18,0,3,5,10,233,87,142,4,1,,
,Lowell,"7,314",12,0,2,0,10,134,62,67,5,0,,
,Magnolia,"10,250",71,0,6,20,45,440,265,149,26,2,,
,Marianna,"4,624",18,0,0,5,13,219,87,132,0,12,,
,Marion,"10,331",59,0,1,18,40,390,132,240,18,0,,
,Marked Tree,"2,666",1,0,0,1,0,67,12,54,1,1,,
,Marmaduke,"1,173",6,0,0,1,5,57,14,41,2,0,,
,Marvell,"1,194",3,0,0,1,2,36,12,23,1,0,,
,Maumelle,"15,613",9,1,1,1,6,346,180,150,16,1,,
,McCrory,"1,616",2,0,0,1,1,11,1,10,0,0,,
,McGehee,"4,105",8,0,0,2,6,138,48,88,2,10,,
,McRae,695,4,0,0,1,3,53,17,36,0,0,,
,Mena,"5,632",7,0,0,0,7,117,21,95,1,0,,
,Mineral Springs,"1,298",4,0,0,0,4,18,9,9,0,0,,
,Monticello,"9,122",69,0,7,9,53,423,126,267,30,0,,
,Morrilton,"6,558",32,0,5,2,25,502,101,373,28,2,,
,Mountain Home,"12,383",10,0,1,3,6,533,34,490,9,0,,
,Mountain View,"3,079",4,0,0,2,2,79,14,61,4,0,,
,Mulberry,"1,730",3,0,0,0,3,39,16,23,0,0,,
,Murfreesboro,"1,666",1,0,0,0,1,37,17,19,1,0,,
,Nashville,"4,862",18,0,6,1,11,256,131,123,2,2,,
,Newport,"7,129",46,0,5,4,37,504,90,394,20,1,,
,North Little Rock,"58,680",808,18,39,232,519,"5,845","1,537","3,799",509,32,,
,Ola,"1,232",3,0,0,0,3,11,10,1,0,2,,
,Osceola,"7,920",155,0,7,10,138,425,127,272,26,5,,
,Ozark,"3,587",11,0,2,0,9,48,27,20,1,1,,
,Pangburn,671,2,0,0,0,2,14,5,9,0,0,,
,Paragould,"24,562",113,0,18,9,86,"1,826",540,"1,185",101,7,,
,Paris,"3,674",12,0,0,1,11,146,43,99,4,0,,
,Pea Ridge,"4,269",4,0,1,0,3,105,50,51,4,1,,
,Piggott,"3,603",6,0,0,1,5,55,24,31,0,1,,
,Pine Bluff,"51,304",889,15,42,265,567,"4,422","1,598","2,389",435,80,,
,Plummerville,870,4,0,1,0,3,13,4,9,0,0,,
,Pocahontas,"6,893",3,0,0,1,2,100,18,82,0,1,,
,Pottsville,"2,528",17,1,2,3,11,45,25,15,5,1,,
,Prairie Grove,"3,415",12,0,2,1,9,98,32,65,1,0,,
,Prescott,"4,653",53,1,0,2,50,81,21,59,1,0,,
,Quitman,741,0,0,0,0,0,10,0,7,3,0,,
,Redfield,"1,171",2,0,1,0,1,16,5,9,2,1,,
,Rison,"1,324",2,0,0,0,2,12,7,5,0,0,,
,Rockport,812,2,0,0,1,1,14,2,10,2,0,,
,Rogers,"54,223",93,0,44,14,35,"2,340",265,"2,008",67,1,,
,Rose Bud,453,3,0,1,1,1,4,1,2,1,0,,
,Russellville,"26,319",97,1,14,7,75,"1,287",317,895,75,2,,
,Salem,"1,558",0,0,0,0,0,17,11,5,1,0,,
,Searcy,"21,304",58,2,7,7,42,"1,110",102,983,25,0,,
,Sheridan,"4,495",4,0,1,0,3,119,46,71,2,0,,
,Sherwood,"23,703",117,0,5,21,91,857,151,633,73,2,,
,Siloam Springs,"14,659",27,0,11,0,16,556,76,431,49,4,,
,Springdale,"65,695",322,2,65,33,222,"2,825",621,"1,996",208,21,,
,Star City,"2,253",4,0,1,1,2,58,17,41,0,0,,
,Stuttgart,"9,197",53,1,4,9,39,543,196,331,16,2,,
,Sulphur Springs,676,7,0,0,0,7,13,8,5,0,0,,
,Swifton,797,0,0,0,0,0,5,1,2,2,0,,
,Texarkana,"30,156",447,3,20,64,360,"1,548",387,"1,043",118,4,,
,Trumann,"6,821",35,0,5,4,26,493,157,331,5,1,,
,Tuckerman,"1,673",2,0,0,0,2,10,6,4,0,0,,
,Van Buren,"22,238",63,0,7,9,47,831,202,600,29,2,,
,Vilonia,"3,085",5,0,0,0,5,76,22,53,1,0,,
,Waldron,"3,636",50,0,2,2,46,149,106,38,5,3,,
,Walnut Ridge,"4,631",11,0,0,0,11,80,23,52,5,1,,
,Ward,"3,659",17,0,3,1,13,104,25,73,6,0,,
,Warren,"6,182",44,1,6,5,32,135,90,38,7,0,,
,Weiner,741,2,0,1,0,1,21,6,15,0,0,,
,West Fork,"2,259",1,0,1,0,0,39,18,19,2,0,,
,West Memphis,"28,137",590,3,41,187,359,"2,191",882,"1,193",116,25,,
,White Hall,"5,196",5,0,0,3,2,140,19,106,15,0,,
,Wynne,"8,481",42,0,3,8,31,377,140,232,5,1,,
CALIFORNIA,Adelanto,"28,719",153,5,7,33,108,758,354,308,96,11,,
,Agoura Hills,"22,966",49,0,3,9,37,348,76,254,18,6,,
,Alameda,"70,445",205,2,9,106,88,"1,976",304,"1,427",245,17,,
,Albany,"15,889",45,0,3,33,9,776,173,474,129,3,,
,Alhambra,"87,729",285,1,8,192,84,"2,120",426,"1,301",393,16,,
,Aliso Viejo,"41,691",31,1,5,8,17,526,88,405,33,2,,
,Alturas,"2,924",5,1,0,0,4,90,28,58,4,2,,
,American Canyon,"17,053",51,3,1,14,33,433,100,283,50,2,,
,Anaheim,"335,133","1,423",17,96,581,729,"8,798","1,827","5,695","1,276",41,,
,Anderson,"10,629",45,1,4,3,37,438,107,310,21,3,,
,Antioch,"101,973",860,10,27,411,412,"3,122","1,027","1,146",949,50,,
,Apple Valley,"71,211",269,2,22,78,167,"1,902",535,"1,117",250,16,,
,Arcadia,"56,967",156,2,9,71,74,"1,704",375,"1,183",146,1,,
,Arcata,"16,929",51,0,4,10,37,524,146,353,25,,,
,Arroyo Grande,"16,485",26,0,8,3,15,366,46,300,20,1,,
,Artesia,"16,607",86,1,4,43,38,345,98,183,64,5,,
,Arvin,"15,228",105,0,2,25,78,643,146,397,100,30,,
,Atascadero,"27,465",106,1,11,8,86,565,140,400,25,18,,
,Atherton,"7,307",12,0,0,2,10,205,34,167,4,2,,
,Atwater,"27,762",103,1,8,22,72,"1,021",260,681,80,8,,
,Auburn,"13,072",49,0,2,5,42,373,72,260,41,2,,
,Avalon,"3,325",39,0,2,5,32,162,41,82,39,1,,
,Avenal,"17,175",44,0,2,8,34,133,44,76,13,,,
,Azusa,"47,403",206,1,11,56,138,"1,273",207,818,248,8,,
,Bakersfield,"318,743","1,961",15,41,629,"1,276","16,058","3,537","9,853","2,668",91,,
,Baldwin Park,"78,943",281,8,15,105,153,"1,914",392,814,708,16,,
,Banning,"30,163",209,1,11,50,147,769,295,367,107,0,,
,Barstow,"23,957",337,3,21,72,241,"1,209",402,621,186,15,,
,Bear Valley,"4,567",1,0,0,0,1,28,13,14,1,0,,
,Beaumont,"30,093",46,0,0,20,26,660,125,415,120,0,,
,Bell,"37,420",175,3,14,82,76,581,171,231,179,,,
,Bellflower,"74,544",507,5,25,244,233,"2,524",539,"1,297",688,13,,
,Bell Gardens,"45,451",218,6,19,81,112,862,198,322,342,4,,
,Belmont,"24,605",24,0,6,6,12,357,57,260,40,9,,
,Belvedere,"2,065",1,0,0,0,1,22,6,13,3,0,,
,Benicia,"26,544",57,1,5,22,29,475,153,260,62,13,,
,Berkeley,"101,343",639,5,24,431,179,"7,116","1,172","4,949",995,29,,
,Beverly Hills,"35,133",157,0,15,81,61,"1,169",284,833,52,4,,
,Big Bear Lake,"6,276",42,0,7,4,31,286,95,169,22,1,,
,Biggs,"1,802",22,0,1,1,20,41,11,23,7,0,,
,Bishop,"3,566",30,0,0,4,26,178,40,132,6,0,,
,Blue Lake,"1,110",4,0,1,0,3,61,18,39,4,1,,
,Blythe,"22,696",99,1,6,17,75,593,212,349,32,24,,
,Bradbury,"1,067",0,0,0,0,0,13,5,7,1,0,,
,Brawley,"22,666",64,1,5,23,35,"1,162",368,677,117,11,,
,Brea,"39,041",77,0,4,40,33,"1,513",207,"1,194",112,7,,
,Brentwood,"52,238",124,0,9,44,71,"1,271",259,880,132,27,,
,Brisbane,"3,575",10,0,0,3,7,129,22,94,13,0,,
,Broadmoor,"4,345",16,0,1,5,10,77,36,28,13,3,,
,Buellton,"4,345",11,0,1,2,8,100,19,74,7,1,,
,Buena Park,"79,890",317,3,12,131,171,"2,058",419,"1,122",517,29,,
,Burbank,"104,871",274,3,14,98,159,"2,767",487,"1,840",440,18,,
,Burlingame,"27,489",57,1,4,21,31,848,127,631,90,6,,
,Calabasas,"22,693",16,2,1,7,6,393,79,286,28,2,,
,Calexico,"38,928",94,0,1,27,66,"1,278",365,336,577,7,,
,California City,"13,443",61,1,4,10,46,301,143,143,15,6,,
,Calimesa,"7,528",8,1,0,5,2,204,57,120,27,0,,
,Calipatria,"7,743",0,0,0,0,0,16,8,4,4,0,,
,Calistoga,"5,217",23,0,1,5,17,128,21,101,6,0,,
,Camarillo,"63,238",94,0,8,22,64,"1,062",205,794,63,9,,
,Campbell,"37,429",101,1,8,30,62,"1,514",232,"1,058",224,23,,
,Canyon Lake,"11,544",23,0,1,3,19,170,56,82,32,0,,
,Capitola,"9,432",85,0,9,13,63,811,104,680,27,5,,
,Carlsbad,"95,056",318,2,13,88,215,"2,448",528,"1,684",236,10,,
,Carmel,"3,905",9,0,0,3,6,158,25,122,11,0,,
,Carpinteria,"13,392",28,0,4,7,17,227,52,165,10,2,,
,Carson,"94,359",684,16,10,220,438,"2,605",429,"1,593",583,37,,
,Cathedral City,"53,953",204,4,18,49,133,"1,787",501,906,380,1,,
,Ceres,"43,427",192,3,7,61,121,"2,055",374,"1,190",491,,,
,Cerritos,"52,462",138,0,4,78,56,"1,880",333,"1,242",305,13,,
,Chico,"74,288",385,3,59,107,216,"2,454",729,"1,450",275,58,,
,Chino,"80,699",232,0,7,106,119,"2,500",594,"1,568",338,14,,
,Chino Hills,"76,484",74,1,3,25,45,"1,111",279,706,126,8,,
,Chowchilla,"18,772",21,2,4,3,12,324,112,194,18,3,,
,Chula Vista,"218,718",921,8,57,396,460,"7,279","1,093","3,790","2,396",28,,
,City of Angels,"3,949",20,0,1,1,18,74,25,45,4,3,,
,Claremont,"35,250",87,0,11,41,35,975,269,639,67,9,,
,Clayton,"11,252",9,0,0,6,3,165,37,120,8,0,,
,Clearlake,"15,133",67,2,9,7,49,654,211,345,98,7,,
,Cloverdale,"8,319",28,0,1,5,22,179,28,135,16,1,,
,Clovis,"92,592",133,0,23,48,62,"2,843",578,"1,964",301,16,,
,Coachella,"38,604",302,2,2,73,225,"1,560",380,750,430,8,,
,Coalinga,"17,801",93,0,4,10,79,498,119,342,37,,,
,Colma,"1,436",14,0,1,5,8,373,5,343,25,1,,
,Colton,"51,924",245,9,9,116,111,"1,929",498,983,448,5,,
,Colusa,"5,901",14,0,0,5,9,164,63,90,11,0,,
,Commerce,"13,672",149,0,5,67,77,"1,137",181,588,368,9,,
,Compton,"95,990","1,623",37,42,466,"1,078","2,805",636,"1,034","1,135",82,,
,Concord,"122,202",492,3,13,270,206,"4,998",816,"2,970","1,212",23,,
,Corcoran,"23,715",45,0,4,5,36,216,65,119,32,4,,
,Corning,"7,348",45,0,4,3,38,265,71,170,24,6,,
,Corona,"153,518",340,5,28,187,120,"4,022",670,"2,659",693,21,,
,Coronado,"26,888",26,1,6,10,9,535,63,378,94,4,,
,Costa Mesa,"109,835",258,0,39,77,142,"3,336",509,"2,426",401,9,,
,Cotati,"7,272",34,0,0,5,29,154,45,90,19,2,,
,Covina,"47,961",216,6,12,98,100,"1,845",408,"1,241",196,18,,
,Crescent City,"7,909",29,2,5,4,18,233,67,144,22,1,,
,Cudahy,"24,953",143,4,9,61,69,558,79,280,199,1,,
,Culver City,"39,474",181,2,6,135,38,"1,459",214,"1,102",143,1,,
,Cupertino,"53,002",53,0,7,12,34,837,178,618,41,22,,
,Cypress,"47,741",96,1,5,38,52,919,206,569,144,8,,
,Daly City,"100,632",293,0,15,186,92,"2,111",291,"1,410",410,44,,
,Dana Point,"36,051",47,0,3,14,30,552,88,425,39,5,,
,Danville,"41,503",22,1,3,7,11,643,80,509,54,1,,
,Davis,"61,238",169,0,21,57,91,"2,121",579,"1,436",106,26,,
,Delano,"52,051",282,5,9,42,226,"1,863",669,650,544,,,
,Del Mar,"4,365",18,0,2,5,11,217,46,134,37,1,,
,Del Rey Oaks,"1,545",0,0,0,0,0,29,7,19,3,0,,
,Desert Hot Springs,"23,890",276,4,16,61,195,"1,718",637,655,426,0,,
,Diamond Bar,"57,954",133,3,9,55,66,"1,058",362,602,94,6,,
,Dinuba,"19,926",132,1,6,29,96,949,272,503,174,9,,
,Dixon,"17,883",73,1,9,18,45,820,114,624,82,4,,
,Dorris,851,5,0,0,0,5,11,5,6,0,0,,
,Dos Palos,"5,000",35,0,3,0,32,156,44,93,19,0,,
,Downey,"109,642",516,3,17,289,207,"3,896",669,"2,175","1,052",13,,
,Duarte,"22,255",84,1,4,29,50,523,120,316,87,4,,
,Dublin,"43,751",76,0,6,18,52,756,117,543,96,7,,
,Dunsmuir,"1,824",9,0,3,0,6,26,5,19,2,0,,
,East Palo Alto,"33,210",261,7,20,66,168,688,263,202,223,1,,
,El Cajon,"91,302",494,4,21,184,285,"3,952",584,"2,127","1,241",14,,
,El Centro,"40,957",266,3,11,31,221,"2,072",710,"1,115",247,,,
,El Cerrito,"22,514",177,2,4,114,57,"1,145",253,659,233,,,
,Elk Grove,"138,103",505,2,23,154,326,"3,683",951,"2,186",546,6,,
,El Monte,"124,182",686,6,25,235,420,"2,810",625,"1,393",792,22,,
,El Segundo,"16,533",36,0,3,17,16,776,154,557,65,5,,
,Emeryville,"9,041",112,1,1,85,25,"1,156",144,830,182,0,,
,Encinitas,"59,424",159,0,9,42,108,"1,144",306,702,136,7,,
,Escalon,"7,439",21,0,4,1,16,270,86,160,24,0,,
,Escondido,"133,429",657,4,28,280,345,"4,329",808,"2,428","1,093",23,,
,Etna,785,0,0,0,0,0,7,7,0,0,0,,
,Eureka3,"25,347",,1,19,46,,"1,517",327,993,197,20,,
,Exeter,"10,307",21,0,1,9,11,319,95,174,50,,,
,Fairfax,"7,091",18,0,0,1,17,110,33,64,13,4,,
,Fairfield,"106,098",632,7,36,221,368,"4,352",696,"2,988",668,30,,
,Farmersville,"10,219",55,0,0,9,46,243,68,129,46,6,,
,Ferndale,"1,398",1,0,0,0,1,18,5,12,1,0,,
,Fillmore,"15,219",52,1,1,8,42,306,51,235,20,3,,
,Firebaugh,"7,036",13,0,0,1,12,213,28,153,32,0,,
,Folsom,"68,320",98,2,8,27,61,"1,594",329,"1,146",119,13,,
,Fontana,"176,490",896,8,43,292,553,"4,152",936,"2,067","1,149",13,,
,Fort Bragg,"6,780",42,0,4,3,35,297,66,212,19,4,,
,Fort Jones,659,1,0,0,0,1,11,2,8,1,0,,
,Fortuna,"11,312",24,1,8,4,11,377,41,307,29,4,,
,Foster City,"28,958",22,0,2,5,15,481,65,375,41,4,,
,Fountain Valley,"55,973",111,0,8,40,63,"1,443",328,991,124,5,,
,Fowler,"5,236",9,0,0,0,9,219,31,141,47,1,,
,Fremont,"201,318",606,5,35,232,334,"5,173","1,292","3,108",773,18,,
,Fresno,"472,170","3,043",52,99,"1,104","1,788","20,969","3,897","13,049","4,023",222,,
,Fullerton,"133,855",467,5,41,186,235,"4,128",883,"2,731",514,21,,
,Galt,"23,967",94,0,12,26,56,888,202,567,119,7,,
,Gardena,"59,951",448,5,8,287,148,"1,428",309,703,416,9,,
,Garden Grove,"166,414",645,8,35,262,340,"4,152",866,"2,638",648,34,,
,Gilroy,"49,343",251,1,12,74,164,"2,016",289,"1,431",296,,,
,Glendale,"200,049",375,2,12,166,195,"3,667",611,"2,533",523,12,,
,Glendora,"50,495",83,1,9,32,41,"1,494",218,"1,173",103,16,,
,Goleta,"29,243",53,0,4,13,36,377,89,255,33,0,,
,Gonzales,"8,795",38,0,1,9,28,289,86,159,44,0,,
,Grand Terrace,"12,334",22,0,2,2,18,242,73,125,44,5,,
,Grass Valley,"12,525",66,1,3,6,56,368,72,270,26,0,,
,Greenfield3,"14,484",,2,4,47,,540,155,304,81,,,
,Gridley,"5,982",76,0,8,2,66,191,60,109,22,0,,
,Grover Beach3,"12,761",,0,7,5,,276,76,182,18,3,,
,Guadalupe,"6,621",9,0,0,1,8,90,24,53,13,1,,
,Gustine,"5,243",22,0,0,3,19,109,30,63,16,1,,
,Half Moon Bay,"12,370",21,1,2,1,17,256,48,189,19,2,,
,Hanford,"49,694",151,0,8,40,103,"1,674",244,"1,233",197,33,,
,Hawaiian Gardens,"15,510",149,0,1,75,73,407,81,222,104,,,
,Hawthorne,"85,609",765,10,27,378,350,"1,992",451,953,588,5,,
,Hayward,"140,603",881,8,48,538,287,"4,667",965,"2,021","1,681",60,,
,Healdsburg,"10,955",19,0,2,4,13,279,55,211,13,4,,
,Hemet,"71,825",479,3,36,149,291,"3,117",815,"1,846",456,18,,
,Hercules,"25,636",51,0,5,24,22,490,129,267,94,4,,
,Hermosa Beach,"19,676",67,0,12,19,36,552,108,410,34,2,,
,Hesperia,"86,750",322,5,27,100,190,"2,018",517,"1,099",402,25,,
,Hidden Hills,"2,060",0,0,0,0,0,29,9,19,1,0,,
,Highland,"52,582",325,6,18,135,166,"1,336",375,582,379,13,,
,Hillsborough,"10,697",2,0,0,0,2,95,27,64,4,0,,
,Hollister,"35,812",194,4,9,47,134,883,300,459,124,13,,
,Holtville,"5,372",6,0,0,0,6,114,49,38,27,1,,
,Hughson,"6,791",1,0,0,1,0,172,40,106,26,0,,
,Huntington Beach,"195,067",376,0,29,102,245,"4,035",795,"2,825",415,42,,
,Huntington Park,"62,269",603,9,10,379,205,"2,777",349,"1,326","1,102",19,,
,Huron,"7,301",44,0,0,22,22,194,54,113,27,10,,
,Imperial,"12,506",5,0,1,2,2,208,29,144,35,1,,
,Imperial Beach,"26,013",157,0,17,46,94,696,161,267,268,10,,
,Indian Wells,"5,175",3,0,1,2,0,272,109,151,12,1,,
,Indio,"81,909",350,2,32,127,189,"2,830",877,"1,377",576,2,,
,Industry,906,112,2,0,60,50,"1,708",288,"1,026",394,4,,
,Inglewood,"115,223","1,036",19,19,518,480,"2,987",851,"1,212",924,16,,
,Ione,"7,721",10,0,1,1,8,77,10,60,7,1,,
,Irvine,"201,872",143,4,19,44,76,"3,256",637,"2,404",215,53,,
,Irwindale,"1,474",28,0,3,16,9,243,86,101,56,,,
,Isleton,800,14,0,0,1,13,42,26,9,7,0,,
,Jackson,"4,468",24,0,3,3,18,157,43,104,10,2,,
,Kensington,"5,327",4,0,0,2,2,126,15,99,12,0,,
,Kerman,"12,795",28,0,2,3,23,351,47,223,81,4,,
,King City,"11,237",76,1,6,20,49,348,89,189,70,4,,
,Kingsburg,"11,483",14,0,1,2,11,442,92,267,83,4,,
,La Canada Flintridge,"21,079",25,0,1,7,17,431,151,259,21,,,
,Lafayette,"25,007",25,0,2,8,15,433,117,258,58,0,,
,Laguna Beach,"24,215",49,0,10,9,30,495,144,320,31,12,,
,Laguna Hills,"32,172",55,0,6,14,35,643,149,458,36,7,,
,Laguna Niguel,"65,044",47,0,2,13,32,665,134,490,41,4,,
,Laguna Woods,"18,313",3,0,0,1,2,92,8,74,10,0,,
,La Habra,"59,290",209,2,19,66,122,"1,451",305,932,214,5,,
,La Habra Heights,"6,004",8,0,1,2,5,90,23,59,8,2,,
,Lake Elsinore,"47,937",184,3,7,51,123,"1,657",344,965,348,2,,
,Lake Forest,"76,359",93,1,6,32,54,"1,052",209,765,78,25,,
,Lakeport,"5,291",14,0,1,2,11,130,22,98,10,4,,
,Lake Shastina,"2,364",0,0,0,0,0,14,3,10,1,0,,
,Lakewood,"80,138",457,4,17,248,188,"2,478",410,"1,631",437,8,,
,La Mesa,"52,801",238,0,7,125,106,"2,234",380,"1,355",499,8,,
,La Mirada,"50,143",115,0,7,39,69,"1,080",264,648,168,14,,
,Lancaster,"144,210","1,311",12,59,435,805,"5,056","1,612","2,599",845,89,,
,La Palma,"15,821",45,0,1,8,36,296,87,179,30,,,
,La Puente,"41,581",222,1,12,79,130,751,150,388,213,,,
,La Quinta,"44,533",209,1,9,27,172,"1,620",555,943,122,6,,
,La Verne,"33,549",82,0,6,39,37,821,155,620,46,5,,
,Lawndale,"32,052",247,1,10,120,116,498,123,214,161,5,,
,Lemon Grove,"23,721",159,1,10,46,102,591,141,233,217,4,,
,Lemoore,"23,461",79,3,9,17,50,733,121,521,91,,,
,Lincoln,"47,236",54,0,7,8,39,456,178,235,43,6,,
,Lindsay,"10,925",75,1,1,12,61,406,91,219,96,1,,
,Livermore,"80,253",169,1,17,68,83,"2,069",385,"1,518",166,31,,
,Livingston,"13,286",97,0,8,5,84,399,197,146,56,3,,
,Lodi,"63,218",230,1,8,77,144,"2,762",501,"1,739",522,3,,
,Loma Linda,"21,641",28,0,5,11,12,613,137,330,146,4,,
,Lomita,"20,539",124,2,4,34,84,429,112,265,52,4,,
,Lompoc,"39,697",272,3,22,28,219,871,178,637,56,4,,
,Long Beach,"473,959","3,426",42,138,"1,506","1,740","12,979","2,905","7,214","2,860",123,,
,Los Alamitos,"11,725",34,0,2,17,15,340,79,226,35,5,,
,Los Altos,"27,451",18,0,3,8,7,293,147,138,8,1,,
,Los Altos Hills,"8,341",2,0,0,0,2,69,26,40,3,2,,
,Los Angeles,"3,870,487","27,806",395,"1,004","13,481","12,926","101,457","19,629","58,304","23,524","2,207",,
,Los Banos,"36,123",142,1,6,20,115,946,241,599,106,0,,
,Los Gatos,"28,320",35,0,4,14,17,625,130,456,39,29,,
,Lynwood,"71,216",721,9,27,274,411,"1,847",395,503,949,35,,
,Madera,"56,797",415,2,14,97,302,"1,272",460,595,217,0,,
,Malibu,"13,263",29,0,1,1,27,323,77,224,22,6,,
,Mammoth Lakes,"7,449",37,0,3,5,29,241,70,159,12,1,,
,Manhattan Beach,"37,061",54,0,2,29,23,"1,027",192,785,50,2,,
,Manteca,"65,857",242,1,14,72,155,"2,647",433,"1,845",369,28,,
,Marina,"18,048",50,0,5,16,29,586,134,376,76,,,
,Martinez,"35,538",122,1,14,31,76,"1,182",251,716,215,0,,
,Marysville,"11,903",167,0,10,29,128,579,157,337,85,1,,
,Maywood,"28,796",175,3,6,88,78,446,90,168,188,1,,
,Menlo Park,"29,867",74,0,5,26,43,560,129,381,50,1,,
,Merced,"78,186",611,7,28,152,424,"3,821",836,"2,531",454,63,,
,Millbrae,"20,425",39,0,6,12,21,344,120,181,43,4,,
,Mill Valley,"13,280",16,0,2,5,9,184,56,114,14,1,,
,Milpitas,"64,498",179,1,10,60,108,"2,104",291,"1,539",274,11,,
,Mission Viejo,"95,095",82,0,1,28,53,"1,313",205,"1,007",101,14,,
,Modesto,"208,067","1,490",11,65,452,962,"12,030","2,216","7,850","1,964",129,,
,Monrovia,"38,148",135,2,4,54,75,"1,126",187,800,139,4,,
,Montague,"1,485",3,0,0,0,3,25,10,7,8,1,,
,Montclair,"35,893",235,4,12,120,99,"2,346",272,"1,683",391,4,,
,Montebello,"63,071",242,2,11,116,113,"1,948",482,912,554,43,,
,Monterey,"28,674",166,0,17,34,115,"1,277",228,962,87,,,
,Monterey Park,"62,472",196,2,3,126,65,"1,290",273,766,251,0,,
,Monte Sereno,"3,539",2,0,0,0,2,48,19,26,3,1,,
,Moorpark,"36,255",41,0,4,12,25,579,111,432,36,2,,
,Moraga,"17,034",15,0,4,1,10,255,43,193,19,3,,
,Moreno Valley,"190,248","1,024",13,66,461,484,"6,371","1,945","3,237","1,189",16,,
,Morgan Hill,"36,415",84,0,14,23,47,887,165,632,90,,,
,Morro Bay,"10,100",21,0,3,2,16,153,39,97,17,9,,
,Mountain View,"69,999",238,1,8,56,173,"1,519",157,"1,224",138,12,,
,Mount Shasta,"3,584",8,0,0,0,8,103,22,74,7,0,,
,Murrieta,"98,051",118,3,8,46,61,"1,955",483,"1,195",277,3,,
,Napa,"75,266",288,3,16,58,211,"2,351",463,"1,677",211,10,,
,National City,"61,996",424,6,19,180,219,"2,169",379,842,948,8,,
,Needles,"5,397",29,0,0,1,28,192,58,115,19,14,,
,Nevada City,"3,014",10,0,1,0,9,61,23,34,4,0,,
,Newark,"41,781",224,0,11,84,129,"1,721",311,"1,178",232,,,
,Newman,"10,436",36,0,3,5,28,330,80,201,49,0,,
,Newport Beach,"80,377",172,1,4,53,114,"2,228",645,"1,429",154,9,,
,Norco,"27,469",95,1,9,28,57,942,232,627,83,3,,
,Norwalk,"105,330",607,6,14,211,376,"2,631",511,"1,340",780,26,,
,Novato,"52,067",157,0,15,38,104,"1,192",219,825,148,,,
,Oakdale,"19,890",49,0,5,17,27,"1,041",270,665,106,8,,
,Oakland,"396,541","7,605",120,299,"3,470","3,716","23,664","4,742","8,954","9,968",287,,
,Oakley,"29,302",117,0,9,24,84,738,191,393,154,10,,
,Oceanside,"166,424",910,3,51,257,599,"4,588",839,"3,102",647,31,,
,Ojai,"7,861",10,0,2,3,5,253,41,206,6,0,,
,Ontario,"175,537",854,15,46,351,442,"5,850",970,"3,551","1,329",52,,
,Orange,"135,818",266,1,8,116,141,"3,049",458,"2,158",433,46,,
,Orinda,"18,449",13,0,2,8,3,308,89,202,17,3,,
,Orland,"7,168",30,0,1,4,25,198,60,120,18,1,,
,Oroville,"13,579",198,1,19,23,155,"1,028",270,591,167,3,,
,Oxnard,"186,367",845,9,33,453,350,"4,275",866,"2,869",540,72,,
,Pacifica,"37,176",74,0,9,23,42,626,100,458,68,7,,
,Pacific Grove,"14,772",23,1,4,4,14,388,146,222,20,0,,
,Palmdale,"142,122","1,043",11,34,360,638,"4,302","1,182","2,446",674,46,,
,Palm Desert,"47,903",92,2,16,48,26,"2,914",847,"1,837",230,11,,
,Palm Springs,"48,542",307,5,15,121,166,"3,519","1,128","1,975",416,,,
,Palo Alto,"57,696",64,1,1,44,18,"1,440",283,"1,085",72,15,,
,Palos Verdes Estates,"13,828",4,0,0,0,4,163,47,108,8,6,,
,Paradise,"26,381",55,0,14,6,35,755,175,531,49,9,,
,Paramount,"56,508",483,12,11,198,262,"1,936",415,843,678,16,,
,Parlier,"13,391",124,0,4,29,91,439,95,255,89,19,,
,Pasadena,"145,553",744,11,33,303,397,"4,304",825,"2,993",486,23,,
,Paso Robles,"28,490",106,0,12,13,81,931,194,659,78,3,,
,Patterson,"19,620",52,0,5,12,35,610,158,350,102,6,,
,Perris,"54,029",338,5,15,125,193,"2,270",687,981,602,10,,
,Petaluma,"54,624",226,1,14,40,171,"1,034",180,765,89,11,,
,Pico Rivera,"64,452",256,8,10,95,143,"1,559",250,839,470,19,,
,Piedmont,"10,478",10,0,0,10,0,207,44,108,55,2,,
,Pinole,"18,844",112,3,2,47,60,792,168,445,179,2,,
,Pismo Beach,"8,369",22,1,4,5,12,355,54,276,25,0,,
,Pittsburg,"63,913",250,8,7,159,76,"2,402",456,"1,250",696,4,,
,Placentia,"50,428",90,1,1,19,69,710,165,444,101,14,,
,Placerville,"10,142",71,0,7,6,58,235,68,143,24,2,,
,Pleasant Hill,"33,233",125,1,10,48,66,"1,607",218,"1,187",202,12,,
,Pleasanton,"66,707",63,0,8,19,36,"1,294",152,"1,009",133,4,,
,Pomona,"155,161","1,235",27,32,485,691,"5,211",972,"3,085","1,154",22,,
,Porterville,"46,621",289,7,14,72,196,"2,349",538,"1,491",320,5,,
,Port Hueneme,"21,804",93,1,6,17,69,398,95,237,66,4,,
,Poway,"48,105",102,0,7,19,76,751,183,475,93,3,,
